mistral_t0,qwen_t0,qwen_low,class_orig
0.5733634311512416,-0.0135440180586907,-0.0135440180586907,0.0067720090293453
0.5988023952095808,-0.0359281437125748,-0.0359281437125748,-0.0209580838323353
0.549800796812749,-0.0318725099601593,-0.0318725099601593,0.0
0.4462809917355372,-0.024793388429752,-0.0358126721763085,0.0055096418732782
0.6421052631578947,-0.0789473684210526,-0.0868421052631579,0.0026315789473684
0.5605700712589073,0.007125890736342,-0.004750593824228,-0.0119331742243436
0.6003616636528029,0.0307414104882459,0.0307414104882459,0.0054249547920434
0.662109375,-0.0185546875,-0.017578125,0.0264187866927592
0.5732647814910026,0.0308483290488431,0.0295629820051413,-0.0012853470437017
0.4904109589041096,-0.0547945205479452,-0.0547945205479452,0.0068493150684931
0.5702005730659025,-0.0329512893982808,-0.0358166189111747,-0.0014430014430014
0.5385674931129476,-0.0041322314049586,-0.0041322314049586,0.0027548209366391
0.5749559082892416,-0.0105820105820105,-0.0105820105820105,-0.0070546737213403
0.5378250591016549,-0.0496453900709219,-0.0496453900709219,0.0011848341232227
0.4750733137829912,-0.0131964809384164,-0.0131964809384164,0.0102790014684287
0.5305785123966942,0.0049586776859504,0.0082644628099173,-0.0066115702479338
0.5523012552301255,-0.0446304044630404,-0.0446304044630404,0.00418410041841
0.5258215962441315,0.0062597809076682,0.0062597809076682,0.0031298904538341
0.5165125495376486,-0.0052840158520475,-0.0052840158520475,0.0039630118890356
0.5138662316476346,0.0048939641109298,0.0048939641109298,-0.0032626427406199
0.6365883807169345,0.0210135970333745,0.0210135970333745,-0.0135970333745364
0.5777777777777777,-0.0142857142857142,-0.0142857142857142,-0.0095238095238095
0.5016501650165016,-0.0313531353135313,-0.0313531353135313,0.0066006600660066
0.6183644189383071,0.0071736011477761,0.0071736011477761,0.0028694404591104
0.5673758865248227,0.0070921985815602,0.0070921985815602,-0.0053191489361702
0.575,0.0136363636363636,0.0136363636363636,-0.0136363636363636
0.6712121212121213,-0.0348484848484848,-0.0333333333333333,-0.0045454545454545
0.5669724770642202,0.0036697247706422,0.0036697247706422,-0.0128440366972477
0.5770609318996416,-0.043010752688172,0.007168458781362,-0.0323159784560143
0.5808477237048666,0.0266875981161695,0.0266875981161695,-0.0142405063291139
0.6810344827586207,-0.0747126436781609,-0.0747126436781609,0.0086206896551724
0.573373676248109,-0.0060514372163388,-0.0121028744326777,-0.0075642965204236
0.5537525354969574,0.0081135902636916,0.0101419878296146,0.0081135902636916
0.6729411764705883,-0.0411764705882352,-0.0423529411764705,0.0011764705882352
0.6501831501831502,0.0201465201465201,0.0219780219780219,-0.0054945054945054
0.6526717557251909,0.0178117048346055,0.0178117048346055,-0.0076335877862595
0.6866666666666666,0.0026666666666666,-0.016,-0.0266666666666666
0.5340699815837937,-0.0552486187845303,-0.0552486187845303,0.003683241252302
0.4852941176470588,-0.0063025210084033,-0.0063025210084033,0.0252100840336134
0.6146926536731634,-0.0014992503748125,-0.0029985007496251,-0.0059970014992503
0.5930807248764415,0.057660626029654,0.0609555189456342,-0.0444810543657331
0.5714285714285714,0.0567986230636833,0.0567986230636833,-0.0103270223752151
0.5897887323943662,0.0176056338028169,0.0176056338028169,-0.0017605633802816
0.4844444444444444,0.0088888888888888,0.0111111111111111,0.0111111111111111
0.626453488372093,0.0319767441860465,0.0319767441860465,-0.0276564774381368
0.6472545757071547,0.0532445923460898,0.0732113144758735,-0.005008347245409
0.7310536044362292,0.0609981515711645,0.0609981515711645,-0.0231053604436229
0.4427244582043343,-0.0092879256965944,-0.0092879256965944,0.0092879256965944
0.5342019543973942,0.009771986970684,0.01628664495114,0.0
0.5637342908438061,0.059245960502693,0.0556552962298025,-0.0143626570915619
0.6368932038834951,-0.003883495145631,-0.0077669902912621,-0.0233009708737864
0.5394456289978679,-0.0362473347547974,-0.0319829424307036,0.0234541577825159
0.690625,-0.071875,-0.0734375,0.0156494522691705
0.5655487804878049,-0.0609756097560975,-0.0548780487804878,0.0304878048780487
0.7029411764705882,-0.0294117647058823,-0.0279411764705882,-0.0073529411764705
0.6211072664359861,-0.0726643598615917,-0.07439446366782,0.0121107266435986
0.593939393939394,0.0,0.0,-0.0181818181818181
0.601010101010101,-0.0286195286195286,-0.0235690235690235,0.0084175084175084
0.5472727272727272,-0.0109090909090909,-0.0127272727272727,0.0018181818181818
0.640479360852197,-0.0932090545938748,-0.0932090545938748,0.0240320427236315
0.6295620437956204,0.0145985401459854,0.0145985401459854,-0.0257826887661141
0.6938483547925608,-0.161659513590844,-0.1630901287553648,-0.0100864553314121
0.7634146341463415,-0.1121951219512195,-0.1146341463414634,-0.017156862745098
0.7577639751552795,-0.031055900621118,-0.0279503105590062,-0.034375
0.6753246753246753,-0.1731601731601731,-0.1731601731601731,0.0220264317180616
0.7738359201773836,-0.0266075388026607,-0.0266075388026607,-0.0465631929046563
0.7464114832535885,-0.0478468899521531,-0.0478468899521531,-0.0143540669856459
0.6265560165975104,-0.0497925311203319,-0.0497925311203319,-0.0207468879668049
0.7360515021459227,0.0364806866952789,0.03862660944206,-0.0901287553648068
