params_units,mean,std,min,count
8,0.005672593722313953,0.004535480795120259,0.0023243536707013845,48
16,0.00790924296921326,0.0062529327872292645,0.0035029149148613214,9
32,0.006392708876066738,0.005379329603944032,0.002298192586749792,18
