params_lookback,mean,std,min,count
4,0.04319716941311278,0.05592053064265464,0.007060493342578411,22
8,0.04780361008098615,0.06858985954739438,0.005956313107162714,28
13,0.05568548362702131,0.06704175392612151,0.00538878096267581,25
