lr_bin,mean,std,min,count
1e-4-3e-4,0.1651121401651339,0.23721928171680495,0.012472925707697868,11
3e-4-6e-4,0.036940382520571864,0.038879207753330446,0.0064519355073571205,29
6e-4-1e-3,0.044813110293554406,0.04409265238115199,0.00494798319414258,35
