dropout_bin,mean,std,min,count
0.10-0.20,0.01114200649317354,0.006057578497683841,0.004460332915186882,20
0.20-0.30,0.014451113040558993,0.009353448486730252,0.004543584771454334,20
0.30-0.40,0.012913893293589353,0.01209291623953857,0.0044109271839261055,25
0.40-0.50,0.012163409357890486,0.00964091492313667,0.005297183059155941,10
