params_units,mean,std,min,count
8,0.014302852399716223,0.014937888016095425,0.004661267623305321,54
16,0.01826485639644994,0.018864426742619535,0.008215954527258873,9
32,0.024552176822908223,0.04622324886680762,0.006696527358144522,12
