lr_bin,mean,std,min,count
1e-4-3e-4,0.019486339197361043,0.017237663360756734,0.005022087134420872,56
3e-4-6e-4,0.012984384099642437,0.005213897971888869,0.007288949564099312,15
6e-4-1e-3,0.012265072437003255,0.0029389614983425416,0.008145438507199287,4
