number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.1257406771183014,2026-08-05 22:03:09.805653,2026-08-05 22:03:11.418615,0 days 00:00:01.612962,8,0.3138045792504797,13,0.0002346506375672181,RMSprop,16,20,COMPLETE
1,0.14320380985736847,2026-08-05 22:03:11.419013,2026-08-05 22:03:16.343462,0 days 00:00:04.924449,16,0.36784199155887415,8,0.0002917204285969984,Adam,16,150,COMPLETE
2,0.025678936392068863,2026-08-05 22:03:16.343874,2026-08-05 22:03:17.551828,0 days 00:00:01.207954,16,0.15007433596791495,4,0.00040294115547275834,RMSprop,32,22,COMPLETE
3,0.18485523760318756,2026-08-05 22:03:17.552194,2026-08-05 22:03:21.364809,0 days 00:00:03.812615,16,0.2134899323811525,13,0.0006019079246304058,RMSprop,16,99,COMPLETE
4,0.017198989167809486,2026-08-05 22:03:21.365175,2026-08-05 22:03:26.071158,0 days 00:00:04.705983,16,0.1607339710042306,8,0.00019880169723165243,RMSprop,8,150,COMPLETE
5,0.011871435679495335,2026-08-05 22:03:26.071525,2026-08-05 22:03:27.541050,0 days 00:00:01.469525,8,0.4190081189131834,13,0.00035352203012418634,Adam,8,16,COMPLETE
6,0.03903928026556969,2026-08-05 22:03:27.541404,2026-08-05 22:03:31.750278,0 days 00:00:04.208874,16,0.32157783145941604,13,0.00010374475817852098,Adam,16,107,COMPLETE
7,0.09710575640201569,2026-08-05 22:03:31.750663,2026-08-05 22:03:34.237804,0 days 00:00:02.487141,16,0.3619097426766486,13,0.00014451483402667286,Adam,32,51,COMPLETE
8,0.06730657070875168,2026-08-05 22:03:34.238175,2026-08-05 22:03:42.388146,0 days 00:00:08.149971,8,0.40801366281295776,13,0.00040259049566120124,Adam,8,150,COMPLETE
9,0.03765880689024925,2026-08-05 22:03:42.388538,2026-08-05 22:03:43.856405,0 days 00:00:01.467867,16,0.30358586835318885,13,0.0004703631617813913,Adam,32,22,COMPLETE
10,0.017639150843024254,2026-08-05 22:03:43.856774,2026-08-05 22:03:49.614955,0 days 00:00:05.758181,8,0.43177720312892187,4,0.0008701473103835044,Adam,8,150,COMPLETE
11,0.009079054929316044,2026-08-05 22:03:49.615323,2026-08-05 22:03:53.981260,0 days 00:00:04.365937,8,0.1238539880032078,8,0.00019689845648689316,RMSprop,8,115,COMPLETE
12,0.0037937487941235304,2026-08-05 22:03:53.981636,2026-08-05 22:03:55.389849,0 days 00:00:01.408213,8,0.22758627025258893,8,0.00018159237434160693,RMSprop,8,26,COMPLETE
13,0.021419765427708626,2026-08-05 22:03:55.390240,2026-08-05 22:04:00.713240,0 days 00:00:05.323000,8,0.10594199645253335,8,0.00017054824185875844,RMSprop,8,145,COMPLETE
14,0.08640565723180771,2026-08-05 22:04:00.713603,2026-08-05 22:04:05.075308,0 days 00:00:04.361705,8,0.2344878414672552,8,0.0001232674328414917,RMSprop,8,116,COMPLETE
15,0.00930025614798069,2026-08-05 22:04:05.075685,2026-08-05 22:04:07.247051,0 days 00:00:02.171366,8,0.22946310143558207,8,0.00026677925474693305,RMSprop,8,49,COMPLETE
