lr_bin,mean,std,min,count
1e-4-3e-4,0.041505039646290244,0.04190860885165759,0.006661853287369013,20
3e-4-6e-4,0.014360975905707696,0.012576049543156982,0.004608749412000179,41
6e-4-1e-3,0.014498196010078703,0.009798692960809423,0.004914816934615374,14
