dropout_bin,mean,std,min,count
0.10-0.20,0.043131943730016546,0.052906272782091784,0.00719947274774313,15
0.20-0.30,0.05745998948045513,0.08678277104075391,0.004376594442874193,34
0.30-0.40,0.03767584582142856,0.026494940728647505,0.005073915235698223,23
0.40-0.50,0.020775315972665947,0.009034412308405923,0.010880432091653347,3
