number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.004014955367892981,2026-08-06 05:47:30.481712,2026-08-06 05:47:33.692753,0 days 00:00:03.211041,16,0.20699048965826297,4,0.0004817181664012217,RMSprop,32,47,COMPLETE
1,0.0033725157845765352,2026-08-06 05:47:33.693137,2026-08-06 05:47:37.735392,0 days 00:00:04.042255,8,0.41404131276771283,4,0.0008256228115616157,RMSprop,16,50,COMPLETE
2,0.004510730504989624,2026-08-06 05:47:37.735791,2026-08-06 05:47:44.376501,0 days 00:00:06.640710,16,0.3894587359757828,4,0.00014900750052598423,Adam,16,150,COMPLETE
3,0.003922759089618921,2026-08-06 05:47:44.376890,2026-08-06 05:47:48.570249,0 days 00:00:04.193359,8,0.30024620432191346,4,0.00042894187529065567,RMSprop,16,57,COMPLETE
4,0.0037781151477247477,2026-08-06 05:47:48.570590,2026-08-06 05:47:52.383970,0 days 00:00:03.813380,8,0.19664086230739394,13,0.000655590821894204,RMSprop,16,42,COMPLETE
5,0.0028565351385623217,2026-08-06 05:47:52.384429,2026-08-06 05:48:01.350519,0 days 00:00:08.966090,8,0.41366647914769067,13,0.0005917155686224316,Adam,8,130,COMPLETE
6,0.004317645914852619,2026-08-06 05:48:01.350968,2026-08-06 05:48:06.549352,0 days 00:00:05.198384,8,0.3327028599544215,4,0.00024258735418968366,Adam,16,64,COMPLETE
7,0.004328238312155008,2026-08-06 05:48:06.549986,2026-08-06 05:48:10.369572,0 days 00:00:03.819586,16,0.2553368474979442,13,0.0007591571209995827,RMSprop,32,40,COMPLETE
8,0.0031362788286060095,2026-08-06 05:48:10.369963,2026-08-06 05:48:15.311425,0 days 00:00:04.941462,16,0.3523346284666261,4,0.0004055514907578934,RMSprop,8,103,COMPLETE
9,0.004268708638846874,2026-08-06 05:48:15.311789,2026-08-06 05:48:22.612206,0 days 00:00:07.300417,8,0.2338760681574818,13,0.00018847123028862582,RMSprop,16,105,COMPLETE
10,0.008228094317018986,2026-08-06 05:48:22.612588,2026-08-06 05:48:33.014133,0 days 00:00:10.401545,8,0.12343572931678964,8,0.00011081972715068053,Adam,8,150,COMPLETE
11,0.005609903950244188,2026-08-06 05:48:33.014501,2026-08-06 05:48:39.374235,0 days 00:00:06.359734,16,0.4392672036127486,8,0.0003474817247136594,Adam,8,127,COMPLETE
12,0.003468272741883993,2026-08-06 05:48:39.374597,2026-08-06 05:48:46.485772,0 days 00:00:07.111175,16,0.35910191397710517,13,0.0005335671051574891,Adam,8,150,COMPLETE
13,0.012934981845319271,2026-08-06 05:48:46.486155,2026-08-06 05:48:53.506114,0 days 00:00:07.019959,16,0.3639320443366556,13,0.00032400283559236894,Adam,8,150,COMPLETE
14,0.0031696129590272903,2026-08-06 05:48:53.506471,2026-08-06 05:48:58.319872,0 days 00:00:04.813401,8,0.44486162833939175,8,0.0005919662096161243,RMSprop,8,59,COMPLETE
15,0.005964245181530714,2026-08-06 05:48:58.320234,2026-08-06 05:49:02.566558,0 days 00:00:04.246324,16,0.31486672863990245,4,0.0009252102884856418,Adam,8,74,COMPLETE
16,0.003887831000611186,2026-08-06 05:49:02.566946,2026-08-06 05:49:11.245061,0 days 00:00:08.678115,8,0.38878378702768984,13,0.0002574435381062083,Adam,8,125,COMPLETE
17,0.005426147952675819,2026-08-06 05:49:11.245687,2026-08-06 05:49:15.111828,0 days 00:00:03.866141,16,0.2914752818717807,13,0.00039356497398921334,RMSprop,32,63,COMPLETE
18,0.003649557940661907,2026-08-06 05:49:15.112196,2026-08-06 05:49:21.392817,0 days 00:00:06.280621,16,0.34662417678230645,4,0.00026617178602878145,RMSprop,8,150,COMPLETE
19,0.006014954298734665,2026-08-06 05:49:21.393197,2026-08-06 05:49:25.575273,0 days 00:00:04.182076,8,0.40784832403905197,8,0.0006580001657138349,Adam,8,42,COMPLETE
20,0.006213286425918341,2026-08-06 05:49:25.575638,2026-08-06 05:49:31.714378,0 days 00:00:06.138740,16,0.10832772783553046,4,0.0004468068235820609,RMSprop,8,150,COMPLETE
21,0.0028297852259129286,2026-08-06 05:49:31.714729,2026-08-06 05:49:36.364592,0 days 00:00:04.649863,8,0.44045835436736763,8,0.0005985464453823391,RMSprop,8,58,COMPLETE
22,0.0028399615548551083,2026-08-06 05:49:36.364995,2026-08-06 05:49:39.650239,0 days 00:00:03.285244,8,0.442168932362173,8,0.000979788344399806,RMSprop,8,30,COMPLETE
23,0.0029221423901617527,2026-08-06 05:49:39.650610,2026-08-06 05:49:43.347456,0 days 00:00:03.696846,8,0.4494258847776849,8,0.0009448149944789198,RMSprop,8,39,COMPLETE
24,0.0045152148231863976,2026-08-06 05:49:43.347879,2026-08-06 05:49:46.996057,0 days 00:00:03.648178,8,0.4182883477518943,8,0.0007597882901898733,RMSprop,8,38,COMPLETE
25,0.0037652573082596064,2026-08-06 05:49:46.996468,2026-08-06 05:49:51.269523,0 days 00:00:04.273055,8,0.38759455970918716,8,0.000991511426163092,RMSprop,32,45,COMPLETE
26,0.002424099249765277,2026-08-06 05:49:51.269883,2026-08-06 05:49:58.269659,0 days 00:00:06.999776,8,0.42524898784737436,8,0.0005507145345637922,Adam,8,94,COMPLETE
27,0.003386214841157198,2026-08-06 05:49:58.270047,2026-08-06 05:50:01.722920,0 days 00:00:03.452873,8,0.38532454304074126,8,0.0007219077134866738,RMSprop,8,33,COMPLETE
28,0.0032538590021431446,2026-08-06 05:50:01.723353,2026-08-06 05:50:08.854728,0 days 00:00:07.131375,8,0.4341018090519562,8,0.0005240536000957548,Adam,8,99,COMPLETE
29,0.007345317397266626,2026-08-06 05:50:08.855089,2026-08-06 05:50:13.258325,0 days 00:00:04.403236,8,0.19888738798256317,8,0.0005243634079772311,RMSprop,32,38,COMPLETE
30,0.003587436629459262,2026-08-06 05:50:13.259531,2026-08-06 05:50:18.615607,0 days 00:00:05.356076,8,0.4210681542965232,8,0.0008462316283241567,RMSprop,8,50,COMPLETE
31,0.006389043293893337,2026-08-06 05:50:18.615993,2026-08-06 05:50:26.723957,0 days 00:00:08.107964,8,0.4016612853934937,8,0.0005994984688863359,Adam,8,112,COMPLETE
32,0.0034201156813651323,2026-08-06 05:50:26.724316,2026-08-06 05:50:32.372377,0 days 00:00:05.648061,8,0.4244741815910243,8,0.000475730016619411,Adam,8,67,COMPLETE
33,0.007470321375876665,2026-08-06 05:50:32.372738,2026-08-06 05:50:39.833974,0 days 00:00:07.461236,8,0.37481211140597903,8,0.0006427634532703167,Adam,8,101,COMPLETE
34,0.003141202498227358,2026-08-06 05:50:39.834378,2026-08-06 05:50:45.386931,0 days 00:00:05.552553,8,0.40239500007461354,8,0.0008525190077747624,Adam,8,68,COMPLETE
35,0.0030622147023677826,2026-08-06 05:50:45.387335,2026-08-06 05:50:49.889618,0 days 00:00:04.502283,8,0.44963131426946884,13,0.0003800751446328846,Adam,32,47,COMPLETE
36,0.0027726939879357815,2026-08-06 05:50:49.889989,2026-08-06 05:50:54.443425,0 days 00:00:04.553436,8,0.16855945016556084,8,0.0007104200387786778,Adam,16,49,COMPLETE
37,0.005461202934384346,2026-08-06 05:50:54.443976,2026-08-06 05:50:58.666066,0 days 00:00:04.222090,8,0.17746733332233902,8,0.0007073553911138286,RMSprop,16,48,COMPLETE
38,0.005928601138293743,2026-08-06 05:50:58.666467,2026-08-06 05:51:03.628811,0 days 00:00:04.962344,8,0.1570448386240298,8,0.0008085416937845651,Adam,16,57,COMPLETE
39,0.004583529196679592,2026-08-06 05:51:03.629177,2026-08-06 05:51:08.846040,0 days 00:00:05.216863,8,0.22694908448571818,8,0.0008560784992817374,RMSprop,16,68,COMPLETE
40,0.0036041256971657276,2026-08-06 05:51:08.846442,2026-08-06 05:51:14.368212,0 days 00:00:05.521770,8,0.2747640301709038,8,0.0006768052606008128,RMSprop,16,73,COMPLETE
41,0.003947163466364145,2026-08-06 05:51:14.368571,2026-08-06 05:51:19.887738,0 days 00:00:05.519167,8,0.33300751591051664,13,0.0005928556681770853,Adam,16,70,COMPLETE
42,0.005037910304963589,2026-08-06 05:51:19.888089,2026-08-06 05:51:25.042123,0 days 00:00:05.154034,8,0.15139430905628523,8,0.0005566093947508262,Adam,16,62,COMPLETE
43,0.005001000594347715,2026-08-06 05:51:25.042529,2026-08-06 05:51:34.894369,0 days 00:00:09.851840,8,0.42673168572579856,13,0.0004733307626001517,Adam,8,150,COMPLETE
44,0.0031952555291354656,2026-08-06 05:51:34.894778,2026-08-06 05:51:39.235457,0 days 00:00:04.340679,8,0.4092763538024008,8,0.000756256901145895,Adam,16,46,COMPLETE
45,0.010724930092692375,2026-08-06 05:51:39.235848,2026-08-06 05:51:49.213440,0 days 00:00:09.977592,8,0.2479957208315471,13,0.0001632193869647409,Adam,8,150,COMPLETE
46,0.0035652436781674623,2026-08-06 05:51:49.213863,2026-08-06 05:51:59.150507,0 days 00:00:09.936644,8,0.428564814512643,8,0.000293666716002066,Adam,8,150,COMPLETE
47,0.0076177665032446384,2026-08-06 05:51:59.151003,2026-08-06 05:52:01.959782,0 days 00:00:02.808779,8,0.36780135375603784,4,0.00010155036729851977,Adam,8,22,COMPLETE
48,0.004022805951535702,2026-08-06 05:52:01.960134,2026-08-06 05:52:04.507983,0 days 00:00:02.547849,8,0.21478050368062512,13,0.00043570992827629616,RMSprop,32,20,COMPLETE
49,0.003615445690229535,2026-08-06 05:52:04.508352,2026-08-06 05:52:09.974604,0 days 00:00:05.466252,8,0.31090603307858,8,0.0006203039431183741,Adam,16,65,COMPLETE
50,0.0035724067129194736,2026-08-06 05:52:09.974969,2026-08-06 05:52:13.768790,0 days 00:00:03.793821,8,0.3981668272152107,8,0.0008952381643845794,RMSprop,8,41,COMPLETE
51,0.0029825540259480476,2026-08-06 05:52:13.769173,2026-08-06 05:52:17.761468,0 days 00:00:03.992295,8,0.4499517559576187,8,0.000986025851759401,RMSprop,8,40,COMPLETE
52,0.0031089072581380606,2026-08-06 05:52:17.762561,2026-08-06 05:52:22.292903,0 days 00:00:04.530342,8,0.43042552869713,8,0.000785780245998983,RMSprop,8,41,COMPLETE
53,0.0026116466615349054,2026-08-06 05:52:22.293309,2026-08-06 05:52:26.079025,0 days 00:00:03.785716,8,0.4394275150097723,8,0.0009232466052039458,RMSprop,8,42,COMPLETE
