params_units,mean,std,min,count
8,0.0579629751543204,0.047100292265183495,0.015160903334617615,9
16,0.03911712031072841,0.05714819404141727,0.004786012228578329,58
32,0.03456611861474812,0.029907418818323324,0.008409291505813599,8
