number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.09771577268838882,2026-08-06 01:50:48.412313,2026-08-06 01:50:51.203722,0 days 00:00:02.791409,16,0.30976215202615487,13,0.00010418303955484595,RMSprop,8,51,COMPLETE
1,0.03422250598669052,2026-08-06 01:50:51.204093,2026-08-06 01:50:53.087205,0 days 00:00:01.883112,8,0.15633607198655605,8,0.0002696813525001253,Adam,32,25,COMPLETE
2,0.04841632395982742,2026-08-06 01:50:53.087578,2026-08-06 01:50:57.999691,0 days 00:00:04.912113,16,0.40084232703871553,8,0.0007041386421064201,Adam,8,150,COMPLETE
3,0.030973659828305244,2026-08-06 01:50:58.000054,2026-08-06 01:51:02.845861,0 days 00:00:04.845807,16,0.22697115144108926,8,0.0001499147376839595,Adam,8,150,COMPLETE
4,0.02054446004331112,2026-08-06 01:51:02.846236,2026-08-06 01:51:10.049762,0 days 00:00:07.203526,8,0.23653199499559663,4,0.00021450658626056792,Adam,16,150,COMPLETE
5,0.07114633917808533,2026-08-06 01:51:10.050134,2026-08-06 01:51:14.716349,0 days 00:00:04.666215,16,0.30931328196703783,8,0.00011270716857428756,RMSprop,8,150,COMPLETE
6,0.01159273274242878,2026-08-06 01:51:14.716729,2026-08-06 01:51:21.855168,0 days 00:00:07.138439,8,0.2522947733764168,4,0.00025940903057736794,Adam,8,150,COMPLETE
7,0.006138419266790152,2026-08-06 01:51:21.855577,2026-08-06 01:51:26.099154,0 days 00:00:04.243577,16,0.4101766707591454,13,0.0003942157822802197,RMSprop,8,92,COMPLETE
8,0.00819325726479292,2026-08-06 01:51:26.099548,2026-08-06 01:51:29.379573,0 days 00:00:03.280025,8,0.3034582726745904,4,0.0007284691015962588,Adam,32,55,COMPLETE
9,0.009132198058068752,2026-08-06 01:51:29.379955,2026-08-06 01:51:32.976497,0 days 00:00:03.596542,16,0.4204817227621419,8,0.0009686056143915857,Adam,32,96,COMPLETE
10,0.008329818956553936,2026-08-06 01:51:32.976865,2026-08-06 01:51:37.108966,0 days 00:00:04.132101,16,0.37135442190823176,13,0.0004463867029440448,RMSprop,16,87,COMPLETE
11,0.011688601225614548,2026-08-06 01:51:37.109493,2026-08-06 01:51:40.396701,0 days 00:00:03.287208,8,0.35264816563417467,4,0.0004587964952540605,RMSprop,32,57,COMPLETE
12,0.02530369721353054,2026-08-06 01:51:40.397205,2026-08-06 01:51:43.380231,0 days 00:00:02.983026,8,0.44237656454969215,13,0.0004884713593152027,RMSprop,32,34,COMPLETE
13,0.026153085753321648,2026-08-06 01:51:43.380697,2026-08-06 01:51:48.323800,0 days 00:00:04.943103,8,0.10577283585316297,13,0.0006994134551185007,RMSprop,32,65,COMPLETE
14,0.045707181096076965,2026-08-06 01:51:48.324166,2026-08-06 01:51:51.167198,0 days 00:00:02.843032,16,0.3300866306529079,4,0.00038048674888749865,Adam,16,66,COMPLETE
15,0.0044769723899662495,2026-08-06 01:51:51.167619,2026-08-06 01:51:57.518083,0 days 00:00:06.350464,8,0.3896110518929993,13,0.000590749365827751,RMSprop,8,92,COMPLETE
16,0.007872076705098152,2026-08-06 01:51:57.518441,2026-08-06 01:52:03.050669,0 days 00:00:05.532228,8,0.38750870453014885,13,0.000527987777137258,RMSprop,8,79,COMPLETE
17,0.007431874517351389,2026-08-06 01:52:03.051029,2026-08-06 01:52:09.486763,0 days 00:00:06.435734,16,0.44694424375236247,13,0.0003478387675201727,RMSprop,8,150,COMPLETE
18,0.0051583354361355305,2026-08-06 01:52:09.487156,2026-08-06 01:52:13.666803,0 days 00:00:04.179647,16,0.3526065486630396,13,0.0006037796071036156,RMSprop,8,89,COMPLETE
19,0.005794467870146036,2026-08-06 01:52:13.667170,2026-08-06 01:52:16.836245,0 days 00:00:03.169075,8,0.34950075494482263,13,0.0009565707512982881,RMSprop,8,40,COMPLETE
20,0.008241318166255951,2026-08-06 01:52:16.836612,2026-08-06 01:52:22.930509,0 days 00:00:06.093897,16,0.2769488793935353,13,0.000596686731728213,RMSprop,8,140,COMPLETE
21,0.02005806751549244,2026-08-06 01:52:22.930910,2026-08-06 01:52:27.180146,0 days 00:00:04.249236,8,0.3653870507818731,13,0.0009863887201926316,RMSprop,8,58,COMPLETE
22,0.006885003764182329,2026-08-06 01:52:27.180641,2026-08-06 01:52:37.076891,0 days 00:00:09.896250,8,0.3445749867417774,13,0.0007746290429010717,RMSprop,8,150,COMPLETE
23,0.005300477612763643,2026-08-06 01:52:37.077420,2026-08-06 01:52:42.259358,0 days 00:00:05.181938,8,0.3844669788108527,13,0.0008607497374291896,RMSprop,8,72,COMPLETE
24,0.005009124055504799,2026-08-06 01:52:42.259755,2026-08-06 01:52:46.923637,0 days 00:00:04.663882,8,0.3854347087719586,13,0.0006055673701957004,RMSprop,8,59,COMPLETE
25,0.008415816351771355,2026-08-06 01:52:46.924558,2026-08-06 01:52:50.797596,0 days 00:00:03.873038,8,0.410514721424017,13,0.0005805723293760229,RMSprop,16,46,COMPLETE
26,0.009135382249951363,2026-08-06 01:52:50.798023,2026-08-06 01:52:55.975683,0 days 00:00:05.177660,8,0.27509825904207386,13,0.0006361489445456466,RMSprop,8,72,COMPLETE
27,0.017528632655739784,2026-08-06 01:52:55.976066,2026-08-06 01:53:03.182195,0 days 00:00:07.206129,8,0.20225313289440733,13,0.0003032423621793579,RMSprop,8,105,COMPLETE
28,0.006151687353849411,2026-08-06 01:53:03.182550,2026-08-06 01:53:07.019421,0 days 00:00:03.836871,16,0.32692361118763746,13,0.0005604065084806956,RMSprop,8,78,COMPLETE
