params_lookback,mean,std,min,count
4,0.020102483313530685,0.008350373704457261,0.010048775002360344,10
8,0.011579381526206379,0.012555985349506216,0.0044109271839261055,27
13,0.011649360059221325,0.006301529884908786,0.004460332915186882,38
