params_units,mean,std,min,count
8,0.029784923186525702,0.0269854242472166,0.00871017761528492,8
16,0.043665577857089896,0.06226107665482806,0.008005394600331783,14
32,0.04071402830019031,0.04813776709229873,0.004817938432097435,53
