params_units,mean,std,min,count
8,0.005203250148851011,0.004744129945962265,0.002684005768969655,27
16,0.005326328217051923,0.00338014452672043,0.002563242567703128,40
32,0.004947817011270672,0.0019391612876051272,0.0037256875075399876,8
