params_lookback,mean,std,min,count
4,0.013603925704956055,0.005685309832437553,0.008855505846440792,9
8,0.010393516160547733,0.006344695835388279,0.0045797755010426044,53
13,0.010644716246483417,0.00559757850468985,0.005707128904759884,13
