lr_bin,mean,std,min,count
1e-4-3e-4,0.006474343758848746,0.00588689608356578,0.0021762887481600046,41
3e-4-6e-4,0.006043162080459297,0.004721459703536096,0.0027949947398155928,22
6e-4-1e-3,0.0054816513050658005,0.0025401535419778873,0.00284752924926579,12
