params_units,mean,std,min,count
8,0.008187288500107172,0.0040994622593173114,0.0046738069504499435,57
16,0.026734331529587506,0.03289910798056851,0.0078487703576684,10
32,0.009040813718456775,0.0022219069385661684,0.006799974478781223,8
