params_units,mean,std,min,count
8,0.05223301032351123,0.0576581203932626,0.009517170488834381,9
16,0.05573109694895275,0.07274440681738137,0.005039505660533905,47
32,0.037692636619076916,0.05026125584408075,0.005332278087735176,19
