dropout_bin,mean,std,min,count
0.10-0.20,0.061824560265189836,0.0763409758933822,0.007199778687208891,28
0.20-0.30,0.04572532229846524,0.05488153870789271,0.007651167921721935,31
0.30-0.40,0.04011438084909549,0.02712556515215406,0.01032581552863121,13
0.40-0.50,0.01500955472389857,0.0038874619504503443,0.010584995150566101,3
