params_units,mean,std,min,count
8,0.031762105094170885,0.06528508933886992,0.004419584292918444,57
16,0.017153928813058883,0.013456170882504214,0.005972111597657204,8
32,0.019028358906507493,0.011035433229634862,0.00819325726479292,10
