params_lookback,mean,std,min,count
4,0.03783900397164481,0.03674322150253188,0.016337329521775246,7
8,0.04497476850590873,0.04945734258804989,0.0037937487941235304,41
13,0.05502985140170764,0.04633361019879306,0.005938274320214987,27
