dropout_bin,mean,std,min,count
0.10-0.20,0.013827233833985196,0.008806697732970064,0.004501728340983391,18
0.20-0.30,0.011306058067609282,0.007330027930528591,0.004330884665250778,17
0.30-0.40,0.009625842650260391,0.005745677947133491,0.005042824894189835,29
0.40-0.50,0.010054567617110231,0.007787827132917643,0.00535927526652813,11
