dropout_bin,mean,std,min,count
0.10-0.20,0.007818308100104332,0.006032918134994723,0.003935120068490505,5
0.20-0.30,0.005848188512027263,0.0021842065016073283,0.0036717578768730164,10
0.30-0.40,0.004169369938180727,0.0015931401027165914,0.0022482993081212044,34
0.40-0.50,0.0037817433879424175,0.0010616043258736296,0.0017598011763766408,26
