params_lookback,mean,std,min,count
4,0.06327319869564639,0.05689011671493779,0.0136072663590312,9
8,0.1111000464297831,0.1438604517106419,0.016705455258488655,8
13,0.035710862765474055,0.04144833563194549,0.004376594442874193,58
