params_lookback,mean,std,min,count
4,0.020517020020633936,0.03345520679312648,0.007743321359157562,10
8,0.010598776629194617,0.006430923025878469,0.005188635550439358,14
13,0.00887827836342302,0.006205974200597215,0.0046738069504499435,51
