dropout_bin,mean,std,min,count
0.10-0.20,0.0065845889039337635,0.0018220023076197026,0.004697246011346579,5
0.20-0.30,0.008568970719352365,0.005685483911299892,0.0038090699817985296,7
0.30-0.40,0.004976576987246517,0.0029394991824802388,0.0021105939522385597,32
0.40-0.50,0.004836664302274585,0.0022815716054290095,0.002206262666732073,31
