number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.006763954646885395,2026-08-06 04:45:05.276831,2026-08-06 04:45:08.773019,0 days 00:00:03.496188,8,0.31090403910300507,4,0.00033886586629712734,RMSprop,32,60,COMPLETE
1,0.005725437309592962,2026-08-06 04:45:08.773426,2026-08-06 04:45:14.195886,0 days 00:00:05.422460,16,0.339318906921371,4,0.0001642973545699137,Adam,8,150,COMPLETE
2,0.005340456496924162,2026-08-06 04:45:14.196262,2026-08-06 04:45:18.388159,0 days 00:00:04.191897,16,0.16969855070213222,4,0.0002886081123138993,RMSprop,16,113,COMPLETE
3,0.0032180517446249723,2026-08-06 04:45:18.388532,2026-08-06 04:45:21.619656,0 days 00:00:03.231124,8,0.4328834678075095,4,0.0005165786529504762,Adam,32,49,COMPLETE
4,0.004730478394776583,2026-08-06 04:45:21.620066,2026-08-06 04:45:30.169701,0 days 00:00:08.549635,8,0.27215670146033916,8,0.0001129627469656365,RMSprop,8,150,COMPLETE
5,0.0030585078056901693,2026-08-06 04:45:30.170065,2026-08-06 04:45:33.745169,0 days 00:00:03.575104,16,0.3932610037196549,8,0.0006609487012990195,RMSprop,8,82,COMPLETE
6,0.004081356339156628,2026-08-06 04:45:33.745768,2026-08-06 04:45:35.722111,0 days 00:00:01.976343,16,0.4250071568958283,13,0.0008825973209670039,Adam,32,30,COMPLETE
7,0.005836538504809141,2026-08-06 04:45:35.722522,2026-08-06 04:45:37.868289,0 days 00:00:02.145767,8,0.25965398111793114,8,0.0006591180986011419,RMSprop,32,23,COMPLETE
8,0.0193097572773695,2026-08-06 04:45:37.868640,2026-08-06 04:45:44.197551,0 days 00:00:06.328911,16,0.20936463844538192,13,0.00015146844805523504,Adam,8,150,COMPLETE
9,0.005259252618998289,2026-08-06 04:45:44.198010,2026-08-06 04:45:48.664336,0 days 00:00:04.466326,8,0.19368296282464553,8,0.0009308869334522416,Adam,32,59,COMPLETE
10,0.004526010248810053,2026-08-06 04:45:48.664721,2026-08-06 04:45:51.698791,0 days 00:00:03.034070,16,0.37268502081563715,8,0.000419671403612887,RMSprop,16,60,COMPLETE
11,0.004977812059223652,2026-08-06 04:45:51.699203,2026-08-06 04:45:54.823501,0 days 00:00:03.124298,8,0.4381971684918434,4,0.0005408420744195356,Adam,8,47,COMPLETE
12,0.006461259443312883,2026-08-06 04:45:54.824189,2026-08-06 04:45:57.305335,0 days 00:00:02.481146,16,0.10040504712051473,8,0.0005591262873957005,Adam,32,40,COMPLETE
13,0.002627996262162924,2026-08-06 04:45:57.305920,2026-08-06 04:46:01.339744,0 days 00:00:04.033824,8,0.3940997931807506,4,0.0003913816517447849,RMSprop,8,73,COMPLETE
14,0.0044079008512198925,2026-08-06 04:46:01.340144,2026-08-06 04:46:07.191290,0 days 00:00:05.851146,8,0.3775334729150609,13,0.00024379565485671824,RMSprop,8,97,COMPLETE
15,0.003961230628192425,2026-08-06 04:46:07.191691,2026-08-06 04:46:09.839568,0 days 00:00:02.647877,16,0.38409574768613625,4,0.0007247382398782791,RMSprop,8,62,COMPLETE
16,0.005070636514574289,2026-08-06 04:46:09.839955,2026-08-06 04:46:15.658851,0 days 00:00:05.818896,16,0.32442651546626616,8,0.00041258282012470837,RMSprop,8,149,COMPLETE
17,0.0036326677072793245,2026-08-06 04:46:15.659214,2026-08-06 04:46:20.012888,0 days 00:00:04.353674,8,0.3850608593516674,4,0.00022450202386299685,RMSprop,16,82,COMPLETE
18,0.006187256425619125,2026-08-06 04:46:20.013274,2026-08-06 04:46:25.294034,0 days 00:00:05.280760,8,0.30651122004983294,8,0.00038500528342388566,RMSprop,8,86,COMPLETE
19,0.0025665126740932465,2026-08-06 04:46:25.294403,2026-08-06 04:46:28.270767,0 days 00:00:02.976364,16,0.34746533567560156,13,0.0007376139221332841,RMSprop,8,69,COMPLETE
20,0.002662929007783532,2026-08-06 04:46:28.271121,2026-08-06 04:46:32.115247,0 days 00:00:03.844126,8,0.3486487341000504,13,0.0009936467716187749,RMSprop,8,59,COMPLETE
21,0.002924096304923296,2026-08-06 04:46:32.115610,2026-08-06 04:46:35.129831,0 days 00:00:03.014221,8,0.3485314679674351,13,0.0009963499762038841,RMSprop,8,44,COMPLETE
22,0.0039443811401724815,2026-08-06 04:46:35.130214,2026-08-06 04:46:38.211946,0 days 00:00:03.081732,8,0.2843783990806196,13,0.0007974317740747378,RMSprop,8,46,COMPLETE
23,0.0017897377256304026,2026-08-06 04:46:38.212306,2026-08-06 04:46:40.839039,0 days 00:00:02.626733,8,0.40900569093007055,13,0.0005172728462455293,RMSprop,8,38,COMPLETE
24,0.0028784754686057568,2026-08-06 04:46:40.839394,2026-08-06 04:46:45.150315,0 days 00:00:04.310921,8,0.4087895474995871,13,0.00046375713924022544,RMSprop,8,68,COMPLETE
25,0.009502067230641842,2026-08-06 04:46:45.150725,2026-08-06 04:46:49.598605,0 days 00:00:04.447880,8,0.4488146703350122,13,0.0003282431798424718,RMSprop,16,71,COMPLETE
26,0.0043007731437683105,2026-08-06 04:46:49.598994,2026-08-06 04:46:52.725171,0 days 00:00:03.126177,16,0.4175093606168853,13,0.0006085111759270127,RMSprop,8,72,COMPLETE
27,0.0018308945000171661,2026-08-06 04:46:52.725561,2026-08-06 04:46:56.562713,0 days 00:00:03.837152,8,0.35910588399574883,13,0.0004869540527237341,RMSprop,8,61,COMPLETE
28,0.0038087214343249798,2026-08-06 04:46:56.563067,2026-08-06 04:47:00.373710,0 days 00:00:03.810643,16,0.35685215130663556,13,0.0007472557368288709,RMSprop,8,95,COMPLETE
29,0.003701520385220647,2026-08-06 04:47:00.374107,2026-08-06 04:47:04.229313,0 days 00:00:03.855206,8,0.3062901707378815,13,0.00048090204518032266,RMSprop,16,58,COMPLETE
30,0.005156411789357662,2026-08-06 04:47:04.229678,2026-08-06 04:47:09.829759,0 days 00:00:05.600081,8,0.24926507803968284,13,0.0003436165915052082,RMSprop,8,95,COMPLETE
31,0.0037081909831613302,2026-08-06 04:47:09.830111,2026-08-06 04:47:17.267581,0 days 00:00:07.437470,8,0.40140380450025737,13,0.00028903154942837696,RMSprop,8,128,COMPLETE
32,0.0036208468955010176,2026-08-06 04:47:17.267940,2026-08-06 04:47:21.435601,0 days 00:00:04.167661,8,0.35987434315527306,4,0.0003811027364689841,RMSprop,8,79,COMPLETE
33,0.0024160421453416348,2026-08-06 04:47:21.435970,2026-08-06 04:47:24.312664,0 days 00:00:02.876694,8,0.4082847241543164,4,0.0005720224120615376,RMSprop,8,46,COMPLETE
34,0.004980757366865873,2026-08-06 04:47:24.313023,2026-08-06 04:47:27.489847,0 days 00:00:03.176824,8,0.3415048925168426,13,0.0006204525926076177,RMSprop,8,47,COMPLETE
35,0.004165816120803356,2026-08-06 04:47:27.490606,2026-08-06 04:47:31.089396,0 days 00:00:03.598790,8,0.3253827478102788,4,0.0004803998446836865,RMSprop,8,65,COMPLETE
36,0.0036761066876351833,2026-08-06 04:47:31.089770,2026-08-06 04:47:33.421533,0 days 00:00:02.331763,16,0.4195213574855318,13,0.0008262062023290175,RMSprop,8,48,COMPLETE
37,0.0029948591254651546,2026-08-06 04:47:33.421929,2026-08-06 04:47:36.119212,0 days 00:00:02.697283,8,0.3718216376517016,4,0.0005807504067795701,RMSprop,8,43,COMPLETE
38,0.004143367521464825,2026-08-06 04:47:36.119658,2026-08-06 04:47:39.212899,0 days 00:00:03.093241,16,0.2852282812983206,13,0.0007138845157560788,Adam,32,59,COMPLETE
39,0.003038212424144149,2026-08-06 04:47:39.213250,2026-08-06 04:47:41.751826,0 days 00:00:02.538576,8,0.43389906930207217,4,0.0005323384855519188,RMSprop,16,40,COMPLETE
40,0.0023939565289765596,2026-08-06 04:47:41.752178,2026-08-06 04:47:47.961081,0 days 00:00:06.208903,16,0.3200326203847795,13,0.0006547793933870763,Adam,8,150,COMPLETE
41,0.006685636937618256,2026-08-06 04:47:47.961541,2026-08-06 04:47:53.201860,0 days 00:00:05.240319,16,0.32212102192378805,13,0.0006708364127924106,Adam,8,119,COMPLETE
42,0.0049318065866827965,2026-08-06 04:47:53.202215,2026-08-06 04:47:59.222224,0 days 00:00:06.020009,16,0.36838014135582203,13,0.000830909670430888,Adam,8,150,COMPLETE
43,0.008964641019701958,2026-08-06 04:47:59.222834,2026-08-06 04:48:01.330991,0 days 00:00:02.108157,16,0.3349874656956235,13,0.000504846298419962,Adam,8,37,COMPLETE
44,0.0055282567627727985,2026-08-06 04:48:01.331421,2026-08-06 04:48:03.972577,0 days 00:00:02.641156,16,0.4084547054394899,13,0.0006412952091400233,Adam,32,47,COMPLETE
45,0.014058212749660015,2026-08-06 04:48:03.973014,2026-08-06 04:48:09.353014,0 days 00:00:05.380000,16,0.29656189055943444,13,0.00044818694249886204,Adam,8,132,COMPLETE
46,0.004285644274204969,2026-08-06 04:48:09.353388,2026-08-06 04:48:13.632771,0 days 00:00:04.279383,16,0.24140659447416524,13,0.0005873264156325308,Adam,8,102,COMPLETE
47,0.0035258978605270386,2026-08-06 04:48:13.633131,2026-08-06 04:48:16.880752,0 days 00:00:03.247621,8,0.394312898259898,4,0.0007519288652833543,RMSprop,8,54,COMPLETE
48,0.022745231166481972,2026-08-06 04:48:16.881114,2026-08-06 04:48:20.119501,0 days 00:00:03.238387,16,0.4473312780656207,13,0.0001368213081043344,Adam,32,64,COMPLETE
49,0.005287024658173323,2026-08-06 04:48:20.119874,2026-08-06 04:48:23.237731,0 days 00:00:03.117857,8,0.16122247689737212,4,0.0008755978452649619,RMSprop,8,53,COMPLETE
50,0.0029860148206353188,2026-08-06 04:48:23.238117,2026-08-06 04:48:26.165601,0 days 00:00:02.927484,16,0.3619570073749112,8,0.0005404683917118025,RMSprop,8,62,COMPLETE
51,0.002582862740382552,2026-08-06 04:48:26.165980,2026-08-06 04:48:29.493837,0 days 00:00:03.327857,8,0.4220110815278496,4,0.0003731228218203593,RMSprop,8,57,COMPLETE
52,0.004196576774120331,2026-08-06 04:48:29.494227,2026-08-06 04:48:35.395986,0 days 00:00:05.901759,8,0.426524958455771,4,0.00035317462274254643,RMSprop,8,119,COMPLETE
53,0.0033301417715847492,2026-08-06 04:48:35.396333,2026-08-06 04:48:42.658908,0 days 00:00:07.262575,8,0.3879347295058737,4,0.00023851937738049043,RMSprop,8,150,COMPLETE
54,0.004031094256788492,2026-08-06 04:48:42.659277,2026-08-06 04:48:46.933210,0 days 00:00:04.273933,8,0.40824193803256265,4,0.0004481330337656825,RMSprop,8,79,COMPLETE
55,0.003908881917595863,2026-08-06 04:48:46.933583,2026-08-06 04:48:52.521691,0 days 00:00:05.588108,8,0.3782185525961378,4,0.00029201460000415145,RMSprop,8,110,COMPLETE
56,0.0029821505304425955,2026-08-06 04:48:52.522063,2026-08-06 04:48:55.315874,0 days 00:00:02.793811,8,0.33789464643238903,13,0.000502307206970412,RMSprop,16,39,COMPLETE
