dropout_bin,mean,std,min,count
0.10-0.20,0.016393392633360166,0.00946433609401539,0.005620639305561781,13
0.20-0.30,0.020582656401933894,0.017912759212797686,0.005871981848031282,18
0.30-0.40,0.019585340587503237,0.020407870090183508,0.004803243093192577,23
0.40-0.50,0.02262127718755177,0.03300602429806711,0.004612855147570372,21
