params_units,mean,std,min,count
8,0.036490557209143175,0.026156671539851326,0.00737298047170043,23
16,0.06001749451065229,0.09363890507472816,0.00494798319414258,36
32,0.09100317981210537,0.17628609271644163,0.005999982822686434,16
