params_lookback,mean,std,min,count
4,0.015936820523902065,0.011297896391182394,0.007345094345510006,21
8,0.02801282999470182,0.030304763541854452,0.006581079680472612,23
13,0.025095157851014408,0.028247670724518493,0.004546054173260927,31
