params_units,mean,std,min,count
8,0.041536877671125946,0.04442111754777329,0.0037937487941235304,57
16,0.09262857834498088,0.056643980460349984,0.021829336881637573,9
32,0.043709476892318994,0.030718674083128093,0.013088327832520008,9
