params_lookback,mean,std,min,count
4,0.05442579905502498,0.0735530909523008,0.005039505660533905,44
8,0.02831324522516557,0.020772067930308176,0.007775424048304558,14
13,0.05967636198243674,0.06739550588932437,0.00830805767327547,17
