params_lookback,mean,std,min,count
4,0.014674713835120201,0.004833134476668605,0.009534090757369995,9
8,0.009568150946870446,0.004643242911542223,0.005837955046445131,10
13,0.01086461917397433,0.00802042274064143,0.004108574707061052,56
