dropout_bin,mean,std,min,count
0.10-0.20,0.03891883809119463,0.03558487300694895,0.009404429234564304,5
0.20-0.30,0.022389942363492753,0.01743044498933593,0.006187599617987871,19
0.30-0.40,0.024860820223693736,0.04468252677734377,0.004661015700548887,32
0.40-0.50,0.011212923613033797,0.004894354988176696,0.005795496515929699,19
