dropout_bin,mean,std,min,count
0.10-0.20,0.06088397864784513,0.08468686293957384,0.01048768125474453,7
0.20-0.30,0.08742882788646966,0.06732637456788387,0.01046875212341547,8
0.30-0.40,0.030501569284061933,0.03468382208076767,0.004817938432097435,29
0.40-0.50,0.0321702255657123,0.037871677435777254,0.005181983113288879,31
