lr_bin,mean,std,min,count
1e-4-3e-4,0.01986487777057019,0.00974113545950851,0.008489079773426056,11
3e-4-6e-4,0.025521560882528622,0.029097406534917998,0.006669999100267887,21
6e-4-1e-3,0.01332244434025745,0.006882662319094501,0.005043079610913992,43
