params_units,mean,std,min,count
8,0.08559866001208623,0.06450120999560528,0.01001693494617939,9
16,0.04239955620357284,0.04028153091477743,0.008436893112957478,27
32,0.06454123475421698,0.10487040733536791,0.005647108890116215,39
