params_units,mean,std,min,count
8,0.014260792483886084,0.011566207307263895,0.005901082884520292,15
16,0.01075034515400018,0.0046616515817041685,0.0054913777858018875,14
32,0.012350399816489738,0.012759776151254735,0.004698716104030609,46
