dropout_bin,mean,std,min,count
0.10-0.20,0.012818519119173288,0.00528609585445314,0.006794252898544073,5
0.20-0.30,0.012197254225611687,0.004227557812450849,0.005600402131676674,8
0.30-0.40,0.010968560749362852,0.0108682945631105,0.003893485525622964,37
0.40-0.50,0.009193048682063817,0.0051585239628347485,0.004219608381390572,25
