params_units,mean,std,min,count
8,0.052383489441126585,0.06921373694912963,0.005356877110898495,29
16,0.03623016958905233,0.052071361384883635,0.004666624590754509,37
32,0.040998874542613827,0.022899605541966,0.013263275846838951,9
