number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.006589128635823727,2026-08-06 03:38:20.082219,2026-08-06 03:38:23.635315,0 days 00:00:03.553096,8,0.11733393275355797,4,0.0001255277306332739,RMSprop,32,56,COMPLETE
1,0.00464218482375145,2026-08-06 03:38:23.635715,2026-08-06 03:38:27.059244,0 days 00:00:03.423529,8,0.43872158152606544,4,0.0003917501339516384,RMSprop,16,57,COMPLETE
2,0.006856520194560289,2026-08-06 03:38:27.059608,2026-08-06 03:38:32.690611,0 days 00:00:05.631003,8,0.35964396098217416,13,0.0002547856925636636,RMSprop,16,89,COMPLETE
3,0.008199669420719147,2026-08-06 03:38:32.691060,2026-08-06 03:38:37.378387,0 days 00:00:04.687327,8,0.16908741175797062,8,0.00021136801489609244,Adam,16,66,COMPLETE
4,0.005828764755278826,2026-08-06 03:38:37.378847,2026-08-06 03:38:43.260887,0 days 00:00:05.882040,16,0.2974262643940354,13,0.00014270653053435206,RMSprop,8,150,COMPLETE
5,0.008970902301371098,2026-08-06 03:38:43.261265,2026-08-06 03:38:45.688798,0 days 00:00:02.427533,16,0.3701394512377593,8,0.00014419712525560186,RMSprop,16,43,COMPLETE
6,0.004257165361195803,2026-08-06 03:38:45.689179,2026-08-06 03:38:47.756347,0 days 00:00:02.067168,8,0.15089138503040464,8,0.00047817143760578185,Adam,32,17,COMPLETE
7,0.00605192594230175,2026-08-06 03:38:47.756713,2026-08-06 03:38:50.575759,0 days 00:00:02.819046,16,0.31456648547086613,8,0.0005717728081167966,RMSprop,16,55,COMPLETE
8,0.0028130831196904182,2026-08-06 03:38:50.576135,2026-08-06 03:38:52.927551,0 days 00:00:02.351416,8,0.2574188816781759,13,0.0008755066445553368,RMSprop,32,27,COMPLETE
9,0.009788365103304386,2026-08-06 03:38:52.927906,2026-08-06 03:38:56.202999,0 days 00:00:03.275093,16,0.2697562430788461,8,0.00028469673160124527,Adam,16,63,COMPLETE
10,0.002324866596609354,2026-08-06 03:38:56.203367,2026-08-06 03:38:58.862112,0 days 00:00:02.658745,8,0.2319683158948928,13,0.0008780518926827721,Adam,32,29,COMPLETE
11,0.0075947497971355915,2026-08-06 03:38:58.862474,2026-08-06 03:39:02.756122,0 days 00:00:03.893648,8,0.22036524562841614,13,0.0009770182571901599,Adam,32,41,COMPLETE
12,0.002044809516519308,2026-08-06 03:39:02.757282,2026-08-06 03:39:06.152163,0 days 00:00:03.394881,8,0.23198878023541245,13,0.0009387187130841223,Adam,32,28,COMPLETE
13,0.005952079780399799,2026-08-06 03:39:06.152539,2026-08-06 03:39:09.967558,0 days 00:00:03.815019,8,0.2046205078790012,13,0.0006670252824250408,Adam,32,48,COMPLETE
14,0.0026669162325561047,2026-08-06 03:39:09.968112,2026-08-06 03:39:17.433277,0 days 00:00:07.465165,8,0.2183694990503225,13,0.0007022519878332292,Adam,8,115,COMPLETE
15,0.0084296353161335,2026-08-06 03:39:17.433662,2026-08-06 03:39:23.514190,0 days 00:00:06.080528,8,0.10138563753228125,13,0.00039304085921086824,Adam,32,88,COMPLETE
16,0.005604628939181566,2026-08-06 03:39:23.514551,2026-08-06 03:39:28.090163,0 days 00:00:04.575612,8,0.17456300430592014,13,0.0007826991486039704,Adam,32,61,COMPLETE
17,0.004756273236125708,2026-08-06 03:39:28.090586,2026-08-06 03:39:32.447781,0 days 00:00:04.357195,8,0.23689915490080948,4,0.0009991553877166826,Adam,8,73,COMPLETE
18,0.0055001904256641865,2026-08-06 03:39:32.448156,2026-08-06 03:39:35.265399,0 days 00:00:02.817243,16,0.33468202065586994,13,0.0005372945822037194,Adam,32,47,COMPLETE
19,0.007272199261933565,2026-08-06 03:39:35.265793,2026-08-06 03:39:40.626192,0 days 00:00:05.360399,8,0.28307219126671124,13,0.00040600743340782304,Adam,32,73,COMPLETE
20,0.005227657500654459,2026-08-06 03:39:40.626543,2026-08-06 03:39:44.027960,0 days 00:00:03.401417,8,0.18904362618183568,4,0.0006656447281388475,Adam,32,49,COMPLETE
21,0.007401520386338234,2026-08-06 03:39:44.028486,2026-08-06 03:39:49.988460,0 days 00:00:05.959974,8,0.236351257559037,13,0.0007382986157338226,Adam,8,89,COMPLETE
22,0.0034805149771273136,2026-08-06 03:39:49.988821,2026-08-06 03:39:53.949245,0 days 00:00:03.960424,8,0.2468541360180481,13,0.0008013074552857577,Adam,8,54,COMPLETE
23,0.004359248094260693,2026-08-06 03:39:53.949632,2026-08-06 03:39:58.935823,0 days 00:00:04.986191,8,0.13857667531160872,13,0.0005931082068468315,Adam,8,72,COMPLETE
24,0.005009385757148266,2026-08-06 03:39:58.936218,2026-08-06 03:40:04.319990,0 days 00:00:05.383772,8,0.21380150704816833,13,0.0008621150993984032,Adam,8,79,COMPLETE
25,0.004282935988157988,2026-08-06 03:40:04.320420,2026-08-06 03:40:09.278429,0 days 00:00:04.958009,8,0.19875857198680458,13,0.00047677055050254796,Adam,8,72,COMPLETE
26,0.004426364321261644,2026-08-06 03:40:09.278822,2026-08-06 03:40:11.643928,0 days 00:00:02.365106,16,0.2966132779663205,13,0.0007031521324945295,Adam,32,34,COMPLETE
27,0.006722346413880587,2026-08-06 03:40:11.644343,2026-08-06 03:40:20.683095,0 days 00:00:09.038752,8,0.26391272208159583,13,0.00019713126920207084,Adam,8,150,COMPLETE
28,0.005692901089787483,2026-08-06 03:40:20.683574,2026-08-06 03:40:22.843450,0 days 00:00:02.159876,8,0.22136478465509518,4,0.0009883416525205396,Adam,32,21,COMPLETE
29,0.004661662504076958,2026-08-06 03:40:22.843838,2026-08-06 03:40:26.430825,0 days 00:00:03.586987,8,0.1603626847716183,13,0.0006378769594281357,Adam,32,44,COMPLETE
30,0.004583518486469984,2026-08-06 03:40:26.431196,2026-08-06 03:40:32.441618,0 days 00:00:06.010422,8,0.12469009054683815,4,0.0004980717112194243,Adam,8,108,COMPLETE
31,0.005319204647094011,2026-08-06 03:40:32.442072,2026-08-06 03:40:35.920515,0 days 00:00:03.478443,8,0.24939107207860065,13,0.0008771202077347616,RMSprop,32,45,COMPLETE
