lr_bin,mean,std,min,count
1e-4-3e-4,0.02708765920251608,0.024423878476380955,0.006180325523018837,10
3e-4-6e-4,0.009481723858591388,0.0032276231547736164,0.004779775161296129,17
6e-4-1e-3,0.010514461251053339,0.016438776198066263,0.004393972456455231,48
