params_lookback,mean,std,min,count
4,0.004539838164767369,0.0024119492746523968,0.0026074436027556658,47
8,0.007456619653385133,0.007028481564780776,0.0027124129701405764,20
13,0.007583164930110797,0.004219837897824617,0.003300422104075551,8
