dropout_bin,mean,std,min,count
0.10-0.20,0.06083321571350098,0.05094805553628144,0.010003108531236649,5
0.20-0.30,0.021179486398718188,0.01155074861804807,0.004546054173260927,21
0.30-0.40,0.024344225519246632,0.029264155916594748,0.005268744193017483,31
0.40-0.50,0.01407288501246108,0.0076581610791291105,0.0062652211636304855,18
