params_lookback,mean,std,min,count
4,0.007542995433818469,0.013541845917349958,0.002583384048193693,47
8,0.004514054290484637,0.0014118432915969379,0.0025447141379117966,20
13,0.005202573403948918,0.002406980450514703,0.0035496132913976908,8
