params_units,mean,std,min,count
8,0.021053145453333855,0.018526706455900658,0.009577330201864243,10
16,0.026665864566054482,0.030275499287717708,0.006312668789178133,26
32,0.019794746039387506,0.019493620472906297,0.005022379104048014,39
