lr_bin,mean,std,min,count
1e-4-3e-4,0.020566740144903842,0.014400396055096012,0.006747968960553408,13
3e-4-6e-4,0.01041204365901649,0.006217538447278278,0.005315709393471479,18
6e-4-1e-3,0.007785208782562139,0.003202891667069026,0.003893485525622964,44
