number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.011862099170684814,2026-08-06 00:46:16.847711,2026-08-06 00:46:20.567416,0 days 00:00:03.719705,8,0.22217350398436558,8,0.00041863842917297595,Adam,16,59,COMPLETE
1,0.009953535161912441,2026-08-06 00:46:20.567828,2026-08-06 00:46:23.522260,0 days 00:00:02.954432,16,0.16918415592843325,8,0.00018888807238812038,RMSprop,32,74,COMPLETE
2,0.011487833224236965,2026-08-06 00:46:23.522635,2026-08-06 00:46:25.181894,0 days 00:00:01.659259,8,0.15560029023360275,4,0.0004939971457637799,RMSprop,32,29,COMPLETE
3,0.02369309961795807,2026-08-06 00:46:25.182267,2026-08-06 00:46:28.987957,0 days 00:00:03.805690,16,0.21063580869103224,8,0.00021033591415482857,Adam,8,101,COMPLETE
4,0.006098141893744469,2026-08-06 00:46:28.988331,2026-08-06 00:46:31.248459,0 days 00:00:02.260128,8,0.11491436372535015,4,0.0008227308015108249,Adam,32,44,COMPLETE
5,0.013307048007845879,2026-08-06 00:46:31.248820,2026-08-06 00:46:35.964195,0 days 00:00:04.715375,8,0.16579163293111793,13,0.0007870453475805395,RMSprop,8,74,COMPLETE
6,0.02179347537457943,2026-08-06 00:46:35.964563,2026-08-06 00:46:37.105244,0 days 00:00:01.140681,16,0.25875242721211467,4,0.0002853626392137246,RMSprop,16,19,COMPLETE
7,0.01484658196568489,2026-08-06 00:46:37.105611,2026-08-06 00:46:39.388348,0 days 00:00:02.282737,8,0.35353484809966174,4,0.0007240141471645056,RMSprop,16,48,COMPLETE
8,0.007016901392489672,2026-08-06 00:46:39.388716,2026-08-06 00:46:48.203351,0 days 00:00:08.814635,8,0.437525782526071,13,0.0002784006716149192,RMSprop,8,150,COMPLETE
9,0.004501728340983391,2026-08-06 00:46:48.203864,2026-08-06 00:46:49.787098,0 days 00:00:01.583234,16,0.16715940240054217,8,0.0008742949620134759,RMSprop,16,29,COMPLETE
10,0.009714786894619465,2026-08-06 00:46:49.787482,2026-08-06 00:46:55.122394,0 days 00:00:05.334912,16,0.31659767659309135,8,0.00010330860667195746,Adam,16,150,COMPLETE
11,0.012305506505072117,2026-08-06 00:46:55.122740,2026-08-06 00:46:56.760520,0 days 00:00:01.637780,16,0.1028601025099048,4,0.0009591523382272847,Adam,32,35,COMPLETE
12,0.01686110533773899,2026-08-06 00:46:56.760904,2026-08-06 00:47:00.224134,0 days 00:00:03.463230,16,0.1286606282773602,8,0.0005829037500419557,Adam,32,83,COMPLETE
13,0.011779788881540298,2026-08-06 00:47:00.224482,2026-08-06 00:47:02.168635,0 days 00:00:01.944153,8,0.21592838470529357,4,0.0009449682032085897,Adam,32,34,COMPLETE
14,0.013524257577955723,2026-08-06 00:47:02.169089,2026-08-06 00:47:06.768336,0 days 00:00:04.599247,8,0.12209706051555887,13,0.0006124925768637892,RMSprop,16,70,COMPLETE
15,0.018510453402996063,2026-08-06 00:47:06.768705,2026-08-06 00:47:09.246368,0 days 00:00:02.477663,16,0.185451802324296,8,0.0005146917745362046,Adam,16,55,COMPLETE
16,0.03060644492506981,2026-08-06 00:47:09.246732,2026-08-06 00:47:10.501803,0 days 00:00:01.255071,8,0.266721411503148,4,0.00039364300561753584,RMSprop,32,16,COMPLETE
17,0.012156866490840912,2026-08-06 00:47:10.502191,2026-08-06 00:47:13.118071,0 days 00:00:02.615880,16,0.3244204803353243,4,0.0007418342861186023,Adam,32,73,COMPLETE
18,0.021148428320884705,2026-08-06 00:47:13.118472,2026-08-06 00:47:20.336375,0 days 00:00:07.217903,8,0.10403195597381787,8,0.00012224515622362957,RMSprop,16,150,COMPLETE
19,0.03232323378324509,2026-08-06 00:47:20.336789,2026-08-06 00:47:22.732993,0 days 00:00:02.396204,16,0.4288431498296152,13,0.0008778402762468723,Adam,8,44,COMPLETE
20,0.01982712931931019,2026-08-06 00:47:22.733365,2026-08-06 00:47:25.029374,0 days 00:00:02.296009,16,0.14405840397542946,4,0.0006506640573412352,RMSprop,16,69,COMPLETE
