params_units,mean,std,min,count
8,0.008929735807446288,0.003891159401734472,0.004835755098611116,51
16,0.009816508341048445,0.004186770234244291,0.004941121209412813,14
32,0.019174392288550734,0.01336605916534591,0.006311251316219568,10
