params_lookback,mean,std,min,count
4,0.015101433421174685,0.0038621588043484525,0.010103940963745117,9
8,0.011155728532304598,0.007675848789995461,0.004185609519481659,43
13,0.012282817887709192,0.008574194570067917,0.004722988698631525,23
