params_lookback,mean,std,min,count
4,0.004750162458301268,0.001348022505571213,0.0031758665572851896,22
8,0.004618458026512103,0.0014699314749766288,0.0033937266562134027,11
13,0.005875861527220834,0.003947382614550345,0.0021105939522385597,42
