dropout_bin,mean,std,min,count
0.10-0.20,0.007030004635453224,0.0013656402532718746,0.005065023899078369,5
0.20-0.30,0.006580239234608598,0.006621798854740809,0.0026634186506271362,16
0.30-0.40,0.005228321529894827,0.0029513620342531523,0.0017067362787202,31
0.40-0.50,0.004770034782426513,0.0019948081438774983,0.0022318081464618444,23
