dropout_bin,mean,std,min,count
0.10-0.20,0.015474135335534812,0.011467074133881323,0.005963745526969433,10
0.20-0.30,0.010822901698319535,0.005260337719274487,0.004917287267744541,19
0.30-0.40,0.015577820063169514,0.01777207898094367,0.00480309035629034,35
0.40-0.50,0.00867203792387789,0.002662728405471457,0.0058345794677734375,11
