params_lookback,mean,std,min,count
4,0.0038543196860700846,0.0012131886392287012,0.0024022734723985195,26
8,0.004194717744313594,0.0015127656933565695,0.002424099249765277,36
13,0.005208226583468227,0.003052754147697116,0.0028565351385623217,13
