lr_bin,mean,std,min,count
1e-4-3e-4,0.052676589502131235,0.05187190251157748,0.009227188304066658,34
3e-4-6e-4,0.043273800165590015,0.04567944037552031,0.006207326427102089,33
6e-4-1e-3,0.05124830279964954,0.04620278352024171,0.005157558247447014,8
