params_units,mean,std,min,count
8,0.013663227631089589,0.005051438631695173,0.0071530090644955635,12
16,0.028757084127781645,0.03083035652689945,0.005793204065412283,14
32,0.01923578907260481,0.0221651962877643,0.004612855147570372,49
