number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.008813749067485332,2026-08-06 02:13:17.517538,2026-08-06 02:13:23.480011,0 days 00:00:05.962473,16,0.21325451247999833,13,0.0003976013784853611,RMSprop,8,135,COMPLETE
1,0.07075342535972595,2026-08-06 02:13:23.480373,2026-08-06 02:13:26.783187,0 days 00:00:03.302814,8,0.4393972543932677,8,0.00011970687683062076,RMSprop,16,64,COMPLETE
2,0.04934760183095932,2026-08-06 02:13:26.783614,2026-08-06 02:13:29.644609,0 days 00:00:02.860995,16,0.2074003861757876,4,0.00023992126875369162,Adam,32,62,COMPLETE
3,0.03439585864543915,2026-08-06 02:13:29.645002,2026-08-06 02:13:31.077446,0 days 00:00:01.432444,16,0.21929860811040844,8,0.000464590725431468,Adam,32,19,COMPLETE
4,0.012641694396734238,2026-08-06 02:13:31.077841,2026-08-06 02:13:36.339009,0 days 00:00:05.261168,8,0.40225910391066516,4,0.00017240772314692872,RMSprop,16,102,COMPLETE
5,0.015742354094982147,2026-08-06 02:13:36.340464,2026-08-06 02:13:42.107977,0 days 00:00:05.767513,16,0.25921947811582974,4,0.0005437920950919036,Adam,8,150,COMPLETE
6,0.013274792581796646,2026-08-06 02:13:42.108409,2026-08-06 02:13:45.231254,0 days 00:00:03.122845,8,0.40321335761000254,8,0.0008044352948391171,RMSprop,16,58,COMPLETE
7,0.015500843524932861,2026-08-06 02:13:45.231633,2026-08-06 02:13:50.193950,0 days 00:00:04.962317,8,0.183441778868339,8,0.00024385158523916353,Adam,32,95,COMPLETE
8,0.05779920518398285,2026-08-06 02:13:50.194324,2026-08-06 02:13:51.834537,0 days 00:00:01.640213,16,0.17819562515492102,8,0.00013251162529930765,RMSprop,8,32,COMPLETE
9,0.017265405505895615,2026-08-06 02:13:51.835075,2026-08-06 02:13:54.630032,0 days 00:00:02.794957,16,0.1379793214984776,8,0.0002361275980190032,Adam,32,66,COMPLETE
10,0.16971956193447113,2026-08-06 02:13:54.630404,2026-08-06 02:13:56.132145,0 days 00:00:01.501741,16,0.32738569533532186,13,0.0004395311776947092,RMSprop,8,16,COMPLETE
11,0.061350125819444656,2026-08-06 02:13:56.132526,2026-08-06 02:14:06.046039,0 days 00:00:09.913513,8,0.3357712546847742,13,0.00016761392544159456,RMSprop,16,150,COMPLETE
12,0.007327143102884293,2026-08-06 02:14:06.046416,2026-08-06 02:14:14.331752,0 days 00:00:08.285336,8,0.3052292877910998,13,0.0003336992586374939,RMSprop,8,126,COMPLETE
13,0.010607444681227207,2026-08-06 02:14:14.332113,2026-08-06 02:14:21.668460,0 days 00:00:07.336347,8,0.2990171663381169,13,0.00031661240588480707,RMSprop,8,108,COMPLETE
14,0.020945195108652115,2026-08-06 02:14:21.668811,2026-08-06 02:14:25.363665,0 days 00:00:03.694854,8,0.25707967820259836,13,0.000995728614254726,RMSprop,8,48,COMPLETE
15,0.014103639870882034,2026-08-06 02:14:25.364013,2026-08-06 02:14:29.584037,0 days 00:00:04.220024,16,0.11692605467789999,13,0.00035063778336542304,RMSprop,8,90,COMPLETE
