lr_bin,mean,std,min,count
1e-4-3e-4,0.015086971766625842,0.006863537151208501,0.008657134138047695,12
3e-4-6e-4,0.01313523861908299,0.012192784587184462,0.004412179812788963,34
6e-4-1e-3,0.00984848544386954,0.00410590605284669,0.004748823121190071,29
