number,value,datetime_start,datetime_complete,duration,params_batch,params_dropout,params_lookback,params_lr,params_optimizer,params_units,user_attrs_epochs,state
0,0.003863067366182804,2026-08-06 05:08:49.922216,2026-08-06 05:08:53.208070,0 days 00:00:03.285854,16,0.42501134395597945,8,0.0008671534507290175,Adam,16,62,COMPLETE
1,0.0031067056115716696,2026-08-06 05:08:53.208460,2026-08-06 05:08:57.966712,0 days 00:00:04.758252,8,0.29966049010468343,13,0.000692313064432611,Adam,16,69,COMPLETE
2,0.009386012330651283,2026-08-06 05:08:57.967095,2026-08-06 05:09:00.338103,0 days 00:00:02.371008,16,0.13794144547346213,13,0.0009275389471137985,RMSprop,8,47,COMPLETE
3,0.00526427710428834,2026-08-06 05:09:00.338465,2026-08-06 05:09:05.797098,0 days 00:00:05.458633,16,0.11146101458996559,8,0.0001685540180995674,Adam,16,125,COMPLETE
4,0.01089165173470974,2026-08-06 05:09:05.797474,2026-08-06 05:09:07.375066,0 days 00:00:01.577592,16,0.3246009250901738,8,0.0001403758844755791,Adam,32,16,COMPLETE
5,0.005975008476525545,2026-08-06 05:09:07.375537,2026-08-06 05:09:10.684421,0 days 00:00:03.308884,8,0.25463062934054526,13,0.00033216923235000506,RMSprop,32,45,COMPLETE
6,0.006793556734919548,2026-08-06 05:09:10.684785,2026-08-06 05:09:15.139324,0 days 00:00:04.454539,16,0.2654670232659054,8,0.00011548097022726195,Adam,32,91,COMPLETE
7,0.005130419507622719,2026-08-06 05:09:15.139751,2026-08-06 05:09:18.724536,0 days 00:00:03.584785,16,0.3088865918067979,8,0.0005340997128977702,RMSprop,16,78,COMPLETE
8,0.026584822684526443,2026-08-06 05:09:18.724897,2026-08-06 05:09:20.214481,0 days 00:00:01.489584,16,0.11021033398510018,13,0.00014522860497459542,Adam,32,16,COMPLETE
9,0.0033768329303711653,2026-08-06 05:09:20.214862,2026-08-06 05:09:23.159585,0 days 00:00:02.944723,16,0.3355773501213107,8,0.0005203139388897315,RMSprop,16,58,COMPLETE
10,0.004233614541590214,2026-08-06 05:09:23.159959,2026-08-06 05:09:29.931395,0 days 00:00:06.771436,8,0.20251308332537715,4,0.0002587417144878,Adam,8,129,COMPLETE
11,0.004087579902261496,2026-08-06 05:09:29.931753,2026-08-06 05:09:32.943831,0 days 00:00:03.012078,8,0.376161962368346,4,0.0005392548838674217,RMSprop,16,47,COMPLETE
12,0.00308382255025208,2026-08-06 05:09:32.944213,2026-08-06 05:09:36.536723,0 days 00:00:03.592510,8,0.36031151239559656,13,0.0005406159720897209,RMSprop,16,52,COMPLETE
13,0.003131101606413722,2026-08-06 05:09:36.537280,2026-08-06 05:09:40.187801,0 days 00:00:03.650521,8,0.4493588581162645,13,0.0006836341891671965,RMSprop,16,50,COMPLETE
14,0.004640744999051094,2026-08-06 05:09:40.188202,2026-08-06 05:09:46.178957,0 days 00:00:05.990755,8,0.3837895224834334,13,0.00036329413461238543,Adam,16,90,COMPLETE
15,0.004955800715833902,2026-08-06 05:09:46.179332,2026-08-06 05:09:49.623177,0 days 00:00:03.443845,8,0.21030905335242034,13,0.00043493695829770993,RMSprop,16,49,COMPLETE
16,0.0036587121430784464,2026-08-06 05:09:49.623565,2026-08-06 05:09:54.094926,0 days 00:00:04.471361,8,0.3802289699918231,13,0.0007213547913487235,Adam,8,67,COMPLETE
17,0.0057639773003757,2026-08-06 05:09:54.095438,2026-08-06 05:10:01.400993,0 days 00:00:07.305555,8,0.31025006669987387,13,0.00021679569675318516,RMSprop,16,122,COMPLETE
18,0.004717675503343344,2026-08-06 05:10:01.401380,2026-08-06 05:10:04.856613,0 days 00:00:03.455233,8,0.21169954656394402,4,0.0006426214657278219,RMSprop,16,57,COMPLETE
19,0.004503738600760698,2026-08-06 05:10:04.857009,2026-08-06 05:10:12.032495,0 days 00:00:07.175486,8,0.3502059894065941,13,0.00041781786139162325,Adam,8,115,COMPLETE
20,0.0034718113020062447,2026-08-06 05:10:12.032833,2026-08-06 05:10:16.087647,0 days 00:00:04.054814,8,0.2815409709858839,13,0.0009699654793578095,Adam,16,57,COMPLETE
21,0.003394528990611434,2026-08-06 05:10:16.088191,2026-08-06 05:10:19.717428,0 days 00:00:03.629237,8,0.4472791255648335,13,0.0006869246172645354,RMSprop,16,53,COMPLETE
22,0.0030185841023921967,2026-08-06 05:10:19.717813,2026-08-06 05:10:22.236915,0 days 00:00:02.519102,8,0.4156457818900014,13,0.0007652077176241679,RMSprop,16,31,COMPLETE
23,0.00590354623273015,2026-08-06 05:10:22.237293,2026-08-06 05:10:25.277182,0 days 00:00:03.039889,8,0.4201894045876944,13,0.0007425844154915266,RMSprop,16,43,COMPLETE
24,0.0025685110595077276,2026-08-06 05:10:25.277560,2026-08-06 05:10:27.878171,0 days 00:00:02.600611,8,0.4041571923937819,13,0.000568637798348412,RMSprop,16,32,COMPLETE
25,0.004075162578374147,2026-08-06 05:10:27.878768,2026-08-06 05:10:31.999168,0 days 00:00:04.120400,8,0.399046843146759,4,0.00043579467108073236,RMSprop,16,72,COMPLETE
26,0.004604698158800602,2026-08-06 05:10:31.999529,2026-08-06 05:10:38.071266,0 days 00:00:06.071737,8,0.35558172696284535,13,0.0002602915972977468,RMSprop,16,94,COMPLETE
27,0.002961954800412059,2026-08-06 05:10:38.071987,2026-08-06 05:10:42.898628,0 days 00:00:04.826641,8,0.41471837527882177,13,0.0005668139595053095,RMSprop,16,56,COMPLETE
28,0.005035934038460255,2026-08-06 05:10:42.899056,2026-08-06 05:10:45.189262,0 days 00:00:02.290206,8,0.41079664581833014,13,0.0005984018609638418,RMSprop,32,25,COMPLETE
29,0.0026814115699380636,2026-08-06 05:10:45.189640,2026-08-06 05:10:47.947216,0 days 00:00:02.757576,8,0.4283831425848702,4,0.0007905243472824837,RMSprop,8,41,COMPLETE
30,0.0028323857113718987,2026-08-06 05:10:47.947602,2026-08-06 05:10:50.738045,0 days 00:00:02.790443,8,0.42792248821582046,4,0.000799878498015159,RMSprop,8,42,COMPLETE
31,0.003722315188497305,2026-08-06 05:10:50.738401,2026-08-06 05:10:53.299410,0 days 00:00:02.561009,8,0.4336587304180542,4,0.0008971429134811213,RMSprop,8,37,COMPLETE
32,0.0031456369906663895,2026-08-06 05:10:53.300218,2026-08-06 05:10:56.363277,0 days 00:00:03.063059,8,0.3929143194961096,4,0.0008374467496732137,RMSprop,8,48,COMPLETE
33,0.003382331458851695,2026-08-06 05:10:56.363658,2026-08-06 05:10:59.489321,0 days 00:00:03.125663,8,0.4318247313570228,4,0.000806062464896916,RMSprop,8,51,COMPLETE
34,0.0036552336532622576,2026-08-06 05:10:59.489702,2026-08-06 05:11:03.020990,0 days 00:00:03.531288,8,0.40202785470394764,4,0.0006031501384418935,RMSprop,8,59,COMPLETE
35,0.0026927117723971605,2026-08-06 05:11:03.021377,2026-08-06 05:11:05.896942,0 days 00:00:02.875565,8,0.3720667933418401,4,0.0009981627845340787,RMSprop,8,45,COMPLETE
36,0.003334500128403306,2026-08-06 05:11:05.897375,2026-08-06 05:11:09.113549,0 days 00:00:03.216174,8,0.3717166685528412,4,0.0009533826262154546,RMSprop,8,53,COMPLETE
37,0.003408124903216958,2026-08-06 05:11:09.113944,2026-08-06 05:11:11.566642,0 days 00:00:02.452698,16,0.34249071548783117,4,0.0008325537508769047,RMSprop,8,51,COMPLETE
38,0.0027797722723335028,2026-08-06 05:11:11.567003,2026-08-06 05:11:14.346939,0 days 00:00:02.779936,8,0.43431344497555463,4,0.0009574867805610402,RMSprop,8,43,COMPLETE
39,0.00296879094094038,2026-08-06 05:11:14.347349,2026-08-06 05:11:16.874696,0 days 00:00:02.527347,16,0.32390563009215423,4,0.0009857139741640715,RMSprop,8,54,COMPLETE
40,0.0030550977680832148,2026-08-06 05:11:16.875055,2026-08-06 05:11:20.012516,0 days 00:00:03.137461,8,0.1553050239497336,4,0.0004902996107178328,RMSprop,8,51,COMPLETE
41,0.003224418731406331,2026-08-06 05:11:20.012883,2026-08-06 05:11:23.158959,0 days 00:00:03.146076,8,0.43345470501186506,4,0.00088565965406894,RMSprop,8,51,COMPLETE
42,0.0027045034803450108,2026-08-06 05:11:23.159315,2026-08-06 05:11:26.358478,0 days 00:00:03.199163,8,0.39846451144984113,4,0.0009986912776978989,RMSprop,8,54,COMPLETE
43,0.0036232646089047194,2026-08-06 05:11:26.358831,2026-08-06 05:11:29.182018,0 days 00:00:02.823187,8,0.39167757223614175,8,0.0009687892796969765,RMSprop,8,37,COMPLETE
44,0.0030883057042956352,2026-08-06 05:11:29.182494,2026-08-06 05:11:31.941109,0 days 00:00:02.758615,16,0.3686160067641297,4,0.0006429497818216697,RMSprop,8,64,COMPLETE
45,0.004117848817259073,2026-08-06 05:11:31.941563,2026-08-06 05:11:34.839380,0 days 00:00:02.897817,8,0.4038266991322652,4,0.0008692510703285833,RMSprop,32,45,COMPLETE
46,0.0029533780179917812,2026-08-06 05:11:34.839746,2026-08-06 05:11:37.703124,0 days 00:00:02.863378,8,0.44101358261944074,4,0.0009998792545499176,RMSprop,8,45,COMPLETE
47,0.004988223314285278,2026-08-06 05:11:37.703522,2026-08-06 05:11:41.097425,0 days 00:00:03.393903,8,0.24089069381891243,8,0.0007538105487357421,RMSprop,8,47,COMPLETE
48,0.005962270777672529,2026-08-06 05:11:41.097862,2026-08-06 05:11:46.379917,0 days 00:00:05.282055,16,0.33002480188362315,4,0.00010287806689446497,RMSprop,8,150,COMPLETE
49,0.004644089378416538,2026-08-06 05:11:46.380330,2026-08-06 05:11:49.026351,0 days 00:00:02.646021,8,0.3820867641527468,4,0.0006766221588780624,Adam,32,35,COMPLETE
50,0.0033375283237546682,2026-08-06 05:11:49.026739,2026-08-06 05:11:53.556963,0 days 00:00:04.530224,8,0.448412415452382,8,0.000884253462492182,RMSprop,8,69,COMPLETE
51,0.0028793704695999622,2026-08-06 05:11:53.557383,2026-08-06 05:11:56.611934,0 days 00:00:03.054551,8,0.4182375846161452,4,0.0007960963631489606,RMSprop,8,50,COMPLETE
52,0.004063613712787628,2026-08-06 05:11:56.612304,2026-08-06 05:11:59.619073,0 days 00:00:03.006769,8,0.426991854686657,4,0.0007810893073467027,RMSprop,8,47,COMPLETE
53,0.0031966662500053644,2026-08-06 05:11:59.619443,2026-08-06 05:12:02.693094,0 days 00:00:03.073651,8,0.39357895409404,4,0.0008788734515085165,RMSprop,8,48,COMPLETE
54,0.004155492875725031,2026-08-06 05:12:02.693492,2026-08-06 05:12:06.036594,0 days 00:00:03.343102,8,0.3631436747027041,4,0.0007197489590514489,RMSprop,8,55,COMPLETE
55,0.003253668313845992,2026-08-06 05:12:06.036971,2026-08-06 05:12:10.089784,0 days 00:00:04.052813,8,0.42644274127287113,4,0.0004927779330197407,RMSprop,8,72,COMPLETE
56,0.007463112939149141,2026-08-06 05:12:10.090157,2026-08-06 05:12:14.206048,0 days 00:00:04.115891,8,0.2891427094839043,4,0.0006400310096479719,Adam,8,71,COMPLETE
57,0.002714126370847225,2026-08-06 05:12:14.206413,2026-08-06 05:12:16.813860,0 days 00:00:02.607447,8,0.40537427455288344,4,0.0007961092729054619,RMSprop,8,39,COMPLETE
58,0.005033345427364111,2026-08-06 05:12:16.814330,2026-08-06 05:12:20.678525,0 days 00:00:03.864195,16,0.407250286360515,4,0.0003832232649466844,RMSprop,32,97,COMPLETE
59,0.005418666638433933,2026-08-06 05:12:20.678907,2026-08-06 05:12:27.143739,0 days 00:00:06.464832,8,0.3871898034176037,8,0.00030059544187192855,RMSprop,8,106,COMPLETE
60,0.0032246343325823545,2026-08-06 05:12:27.144113,2026-08-06 05:12:31.153793,0 days 00:00:04.009680,8,0.3753363827380707,4,0.0009184917771138857,Adam,8,68,COMPLETE
61,0.003538378980010748,2026-08-06 05:12:31.154202,2026-08-06 05:12:34.443652,0 days 00:00:03.289450,8,0.44109522868128576,4,0.0008221641272934882,RMSprop,8,54,COMPLETE
62,0.002863544737920165,2026-08-06 05:12:34.444051,2026-08-06 05:12:42.065338,0 days 00:00:07.621287,8,0.41951781474530614,4,0.00017506337223350816,RMSprop,8,150,COMPLETE
63,0.0038310608360916376,2026-08-06 05:12:42.066396,2026-08-06 05:12:45.874404,0 days 00:00:03.808008,8,0.4029400670978536,4,0.0007586470690908708,RMSprop,8,50,COMPLETE
64,0.0037858353462070227,2026-08-06 05:12:45.874813,2026-08-06 05:12:49.930018,0 days 00:00:04.055205,8,0.34962064642568447,4,0.0007053438290761689,RMSprop,8,71,COMPLETE
65,0.00279353279620409,2026-08-06 05:12:49.930439,2026-08-06 05:12:52.935670,0 days 00:00:03.005231,8,0.4340584480593352,4,0.0009214224250059766,RMSprop,8,46,COMPLETE
66,0.003674078732728958,2026-08-06 05:12:52.936066,2026-08-06 05:12:56.319800,0 days 00:00:03.383734,8,0.41356705701562424,4,0.000938676252172014,RMSprop,8,56,COMPLETE
67,0.002561344765126705,2026-08-06 05:12:56.320180,2026-08-06 05:13:00.039989,0 days 00:00:03.719809,8,0.43635840939112175,13,0.000998230194546939,RMSprop,16,55,COMPLETE
68,0.004033626057207584,2026-08-06 05:13:00.040368,2026-08-06 05:13:02.901457,0 days 00:00:02.861089,8,0.44849742526824227,13,0.0009906794048595725,RMSprop,16,38,COMPLETE
69,0.003766263835132122,2026-08-06 05:13:02.901827,2026-08-06 05:13:06.375244,0 days 00:00:03.473417,8,0.38229152593262805,13,0.0008343007313375417,RMSprop,16,50,COMPLETE
70,0.0038822053465992212,2026-08-06 05:13:06.375599,2026-08-06 05:13:10.222079,0 days 00:00:03.846480,8,0.4097219797066349,13,0.0006116942409169762,RMSprop,16,57,COMPLETE
71,0.0031115759629756212,2026-08-06 05:13:10.222464,2026-08-06 05:13:12.604623,0 days 00:00:02.382159,8,0.4375233628103379,13,0.0009116302884402279,RMSprop,16,29,COMPLETE
72,0.0032402249053120613,2026-08-06 05:13:12.605040,2026-08-06 05:13:15.723401,0 days 00:00:03.118361,8,0.4241998940700593,13,0.0009992645266779132,RMSprop,16,43,COMPLETE
73,0.0042580412700772285,2026-08-06 05:13:15.723820,2026-08-06 05:13:18.290463,0 days 00:00:02.566643,8,0.3947757153203053,4,0.0008554095217198862,RMSprop,16,37,COMPLETE
74,0.0037005888298153877,2026-08-06 05:13:18.290967,2026-08-06 05:13:21.286034,0 days 00:00:02.995067,8,0.4384072009279907,13,0.0009000069850666222,RMSprop,8,43,COMPLETE
