params_units,mean,std,min,count
8,0.016226937053907736,0.015931062661898084,0.004661015700548887,51
16,0.022691085036577924,0.016342665649621495,0.006126768421381712,14
32,0.04833459109067917,0.07598303372795855,0.00799864437431097,10
