lr_bin,mean,std,min,count
1e-4-3e-4,0.006636954843997955,0.006231561234610881,0.0027124129701405764,31
3e-4-6e-4,0.004623730427049326,0.002138023371540356,0.0026074436027556658,33
6e-4-1e-3,0.005894672908735546,0.0032724145451204847,0.003300422104075551,11
