params_lookback,mean,std,min,count
4,0.004953249486991101,0.0012292785798368143,0.00371841830201447,9
8,0.0051340067152385455,0.002788781247320197,0.0024566780775785446,33
13,0.005915000011692896,0.004205233658014975,0.0023066350258886814,33
